Intensity,X,Z,ImageIndex
757.3172,57.393337,44.788837,583
1498.7058,71.138824,46.967037,583
1734.1151,16.101936,48.145882,583
1671.8287,63.062439,48.105579,583
2223.3296,49.206615,51.198997,583
304.4841,5.8471904,52.304241,583
359.31989,62.51012,53.927555,583
312.06683,73.670845,54.423008,583
529.58386,39.807701,55.346176,583
943.21655,58.739498,55.382652,583
346.9631,2.1867821,58.144001,583
884.90973,54.001053,56.601875,583
1670.5269,1.5908229,63.615738,583
4263.0996,46.579269,63.16494,583
1440.4321,18.1509,63.799171,583
1440.9391,18.202103,63.627884,583
2854.606,23.92672,63.761299,583
732.74188,7.5583906,65.400124,583
1233.1705,37.74892,65.235764,583
385.44525,12.201327,65.885994,583
771.18781,2.7214606,68.359932,583
478.79352,54.058758,72.528969,583
489.14996,49.139984,74.707863,583
282.95001,46.99501,79.285454,583
231.26974,60.996269,79.203949,583
457.00681,28.6366,81.377655,583
469.7092,55.749119,80.728951,583
470.29321,11.390231,83.899361,583
312.22327,37.152481,84.444061,583
870.46277,7.2399902,89.698318,583
2018.4379,52.697342,88.6194,583
267.90399,66.336327,89.794746,583
247.47455,73.496758,90.007156,583
2282.5471,8.4058046,90.856079,583
320.74957,35.135155,91.556267,583
347.10617,37.99144,91.390831,583
460.43491,48.033379,93.828667,583
656.79645,57.58363,94.178047,583
791.15961,59.204849,99.250221,583
233.85652,9.5970039,100.55289,583
441.78049,71.679199,99.461647,583
484.18265,6.0171671,100.49784,583
412.19156,16.368347,102.16167,583
317.37372,44.865734,103.11163,583
321.65469,16.360909,103.41299,583
642.01044,7.3160696,104.53693,583
470.28693,45.747078,104.83004,583
1351.9404,27.730295,110.60282,583
278.39243,10.360726,111.98771,583
244.11008,29.810659,111.37521,583
292.474,39.882668,2.5910771,584
383.78421,34.839497,6.3801713,584
575.30505,20.537279,7.205349,584
252.24454,44.177994,7.3920574,584
3180.4128,15.330166,11.064675,584
556.34314,54.4245,11.101119,584
268.66025,50.568649,12.802321,584
527.30634,28.527664,14.350567,584
790.46405,52.075611,15.272234,584
250.64305,11.601887,16.428036,584
412.92691,50.39109,18.46434,584
271.92795,42.803703,19.362232,584
547.41754,24.128105,19.944038,584
322.66251,50.738274,19.192726,584
540.01349,9.1397381,21.562725,584
1313.0938,12.078895,22.801096,584
412.31207,54.618835,22.191967,584
1773.5168,16.440241,25.354429,584
407.9256,48.81953,25.192234,584
1495.3115,6.4790611,26.183195,584
1124.4758,18.329969,26.111036,584
238.78055,46.702129,29.848993,584
251.41371,54.716675,32.075653,584
745.22559,64.008942,31.953022,584
2484.6155,5.5186987,34.275902,584
243.30029,36.833431,36.860729,584
244.53813,6.3067431,37.493164,584
425.98184,51.465313,39.530762,584
528.6156,61.295105,42.140495,584
474.01703,53.364128,42.677723,584
1018.7876,34.701981,43.772388,584
829.25476,57.386898,44.800522,584
1505.4296,71.088844,47.03878,584
1890.4672,15.991138,48.222603,584
1285.9283,62.979485,48.292259,584
2039.4154,49.3167,51.19577,584
246.6246,5.6163626,52.319069,584
482.54465,62.527855,53.986549,584
307.76794,72.555344,53.773975,584
571.6427,39.775696,55.373337,584
916.86169,58.672203,55.338127,584
265.42731,2.2688293,57.533127,584
868.83081,54.035225,56.673801,584
421.83615,2.4560146,59.513962,584
4239.9619,46.523983,63.20459,584
512.12482,8.0187283,64.413139,584
2078.3186,17.885122,63.859924,584
3791.9084,21.650105,63.402702,584
3129.1121,23.527174,63.681641,584
688.87775,7.1207304,64.873146,584
1124.9979,37.322643,64.852173,584
411.93567,12.186026,66.003754,584
939.06561,2.3010042,67.520927,584
430.41089,54.243328,72.105423,584
295.75143,20.800798,73.001022,584
680.6936,48.666031,74.727692,584
264.29977,49.885769,75.744492,584
388.19226,28.602686,81.362511,584
435.16846,55.602596,80.639244,584
536.25293,11.547245,84.104164,584
378.68552,37.187458,84.204361,584
862.40649,6.9707398,89.606819,584
2337.5991,52.701557,88.687935,584
258.58997,66.257805,89.705612,584
233.55133,73.551735,89.985825,584
2478.8545,8.3526773,90.900223,584
352.71371,35.173046,91.473419,584
265.8754,37.249844,91.40744,584
358.90137,48.073284,93.089287,584
770.08636,57.531399,94.149529,584
255.11783,46.590809,95.901985,584
752.34961,59.36396,99.172188,584
434.32053,10.069999,100.21597,584
438.70132,71.637199,99.470657,584
417.30011,5.8880229,100.69378,584
412.76563,15.977316,101.6946,584
292.63828,44.47617,102.50965,584
1054.3485,7.3399391,104.6899,584
527.21808,45.905983,105.02242,584
378.73859,9.3345051,107.21608,584
1381.0167,27.621809,110.64513,584
342.25757,10.292848,111.79641,584
292.01154,39.792381,2.8021977,585
370.04602,20.875139,7.4375658,585
363.72787,34.631001,6.626193,585
248.96718,44.151878,7.3435593,585
369.9726,19.65715,8.1667671,585
2658.873,15.261885,11.275897,585
674.63434,54.392555,11.165075,585
301.73843,50.608791,13.547958,585
346.68854,28.526146,14.43191,585
486.40878,50.404762,18.414713,585
243.79132,42.757359,19.135159,585
487.37817,24.132486,19.890764,585
464.90073,8.8087826,21.33025,585
357.30066,50.433784,21.090649,585
319.1936,54.59259,22.113468,585
1635.4595,12.122817,23.027052,585
1755.5305,16.415033,25.299944,585
406.49603,48.701752,25.255453,585
1537.0292,6.3920245,26.305086,585
1146.8838,18.352648,26.165159,585
238.72452,42.55315,29.619087,585
252.29701,46.872154,30.100166,585
288.181,54.303593,32.29884,585
762.34821,64.031754,32.021164,585
2480.176,5.4734039,34.309635,585
275.84161,36.929756,36.929729,585
440.25662,51.202877,39.259621,585
467.73254,51.35923,39.253773,585
445.64786,61.195648,42.218567,585
508.10397,53.206944,42.758617,585
1009.9905,34.773689,43.716789,585
818.50958,57.298874,44.720455,585
1423.9213,71.020668,47.094631,585
1911.3477,15.871187,48.284073,585
1060.2076,62.612392,48.410015,585
1509.7979,49.473766,51.107094,585
242.9299,2.4386129,53.534233,585
417.51401,62.392601,53.942863,585
258.24509,72.741425,53.710735,585
501.31985,39.713501,55.381161,585
847.75397,58.676033,55.29966,585
387.81693,2.0386505,56.075474,585
822.85193,54.068855,56.850334,585
3155.7449,22.227467,63.469254,585
4180.9346,46.318794,63.261856,585
1437.2909,17.653397,63.79409,585
3041.4507,23.799158,63.429771,585
2749.0771,1.6456633,64.995491,585
562.43268,7.4048748,64.493286,585
1087.0533,37.264683,64.695328,585
379.15439,11.809263,66.016052,585
1384.4141,2.459291,66.852669,585
279.32251,21.204016,73.134712,585
422.31439,54.134727,72.41835,585
759.84601,48.744724,74.67131,585
357.95267,50.69009,77.525452,585
270.56985,46.461998,79.282761,585
336.27206,28.562538,81.392708,585
431.77664,55.656403,80.583237,585
641.48065,11.473682,83.998672,585
423.76987,37.119255,84.080162,585
880.71155,6.5411119,89.552315,585
2536.322,52.697098,88.755638,585
249.90762,66.727348,89.502205,585
2653.9766,8.2649193,90.987244,585
369.52313,35.18185,91.231537,585
414.47955,49.966301,91.798271,585
422.9816,47.87991,93.498276,585
848.01355,57.636517,94.207718,585
250.82817,46.917561,95.533791,585
672.36395,59.623489,99.03019,585
438.54639,9.9910755,100.09489,585
449.5058,71.597229,99.503059,585
340.49759,5.8428311,100.80003,585
336.39655,15.629942,101.55635,585
261.14642,44.390331,102.61756,585
279.91211,15.24478,104.20148,585
1376.064,7.2227726,104.70344,585
507.00879,45.913452,105.12237,585
1358.292,27.509182,110.64412,585
347.06207,10.29062,111.83672,585
314.36316,23.576445,2.8766141,586
332.68756,40.078312,2.9709349,586
363.09286,34.670265,6.4600816,586
460.86752,19.727062,7.5821209,586
424.45352,19.756735,7.869442,586
702.97992,54.428223,10.976138,586
1576.4187,14.71212,11.852747,586
296.41635,51.038433,13.777288,586
549.12378,50.347965,18.495424,586
286.64023,42.803982,19.007397,586
405.88803,24.180857,19.958797,586
371.37354,9.0074596,21.313286,586
1555.6936,12.185061,23.148956,586
266.45291,67.8116,23.292929,586
1712.0887,16.502554,25.256571,586
388.87241,48.783463,25.460947,586
1512.5618,6.38414,26.433048,586
1200.8586,18.361673,26.074886,586
287.93549,47.111958,30.241863,586
288.68161,54.414333,32.306179,586
784.93823,64.059341,32.10471,586
283.87207,55.432392,33.312172,586
2565.793,5.3792672,34.271458,586
261.95837,59.503216,33.924706,586
336.15656,37.023994,36.803875,586
469.18903,51.135387,39.074444,586
489.939,51.346199,39.042282,586
423.48486,61.048145,42.365688,586
457.88162,53.290215,42.748119,586
893.29626,34.870937,43.692657,586
827.04926,57.123268,44.647545,586
1337.8475,70.979599,47.135201,586
248.76994,5.4372444,47.822483,586
1829.9314,15.752184,48.26297,586
1048.2054,62.461704,48.362541,586
926.57446,62.122383,48.532772,586
1020.1855,49.453697,50.982891,586
243.55603,6.3261542,51.947174,586
343.51712,49.650204,52.620068,586
416.99875,62.822544,53.609985,586
384.68713,1.8054333,55.687168,586
347.79532,39.661041,55.343254,586
788.60358,58.633636,55.308861,586
803.85822,54.108265,57.008137,586
279.82248,15.149164,63.671379,586
4087.5781,46.145927,63.292793,586
1756.4581,17.982727,63.816238,586
2957.998,21.219765,63.468185,586
2345.2397,24.197819,63.44706,586
2868.1992,2.1222322,64.936531,586
547.86932,8.1048727,64.872658,586
1019.0837,37.318016,64.527031,586
500.19543,37.249374,65.766029,586
1531.4575,2.7940123,66.929382,586
275.83231,2.3634713,71.498352,586
427.21515,54.510315,72.332458,586
860.07898,48.89584,74.624275,586
245.61064,6.5531244,75.869286,586
523.37598,50.730228,78.108917,586
305.29132,28.522923,81.424667,586
495.69012,55.625629,80.646408,586
242.13152,8.8926535,82.343697,586
618.48047,11.29565,83.998474,586
416.74954,37.176308,84.025269,586
975.23932,6.5814991,89.565552,586
2545.5327,52.68177,88.806671,586
2697.4524,8.1480293,91.011978,586
363.87033,35.535702,90.978859,586
363.65259,50.012024,92.046349,586
400.16611,47.313217,93.75589,586
900.31866,57.607052,94.226364,586
258.99423,11.053741,99.801514,586
592.61963,59.682369,98.86219,586
311.32294,9.0267277,99.598511,586
461.18817,71.598763,99.533379,586
335.1062,7.6446915,100.89039,586
346.99951,15.972887,101.81102,586
1214.4204,7.0863419,104.71,586
440.96594,45.659763,105.18514,586
270.07211,11.878757,106.44144,586
349.70984,10.029731,111.26418,586
1270.3322,27.445269,110.64909,586
374.67035,23.433056,2.9161651,587
358.66055,40.067673,3.1901317,587
363.32965,34.582821,6.3283815,587
600.79541,20.841263,8.2783356,587
282.80356,31.752602,9.1930513,587
620.49072,54.500225,10.689797,587
3061.9973,14.661271,11.648966,587
242.67236,28.581915,13.951933,587
865.04456,51.884457,15.002926,587
542.57886,50.337723,18.613281,587
335.89276,42.703003,19.236668,587
346.20984,9.5481749,20.599283,587
400.82779,24.140429,19.908384,587
316.02151,67.768532,23.260691,587
1112.02,12.322925,23.382442,587
1653.0222,16.502573,25.183928,587
406.77682,48.494167,25.303547,587
1348.8239,6.4032769,26.454514,587
1250.8794,18.429941,25.962252,587
287.82571,47.228382,30.259609,587
779.36884,64.145157,32.157249,587
301.11697,55.56757,33.535748,587
2657.7881,5.3158832,34.236958,587
260.94263,45.551971,34.003605,587
338.76529,59.279766,33.982201,587
369.34094,37.002666,36.706924,587
258.29883,33.322243,37.913105,587
452.85153,51.38755,39.013645,587
528.37433,51.375896,38.922619,587
383.49414,53.477306,42.751949,587
545.9599,60.846603,42.656849,587
768.36017,34.955822,43.749802,587
885.99542,57.004066,44.580067,587
1277.9514,70.936348,47.164642,587
1740.5142,15.622406,48.273117,587
992.08899,62.147682,48.317223,587
1100.0747,62.524265,48.232468,587
899.75769,49.612381,51.029903,587
320.15546,6.2995815,51.650673,587
366.48859,2.381125,54.693489,587
363.20648,49.870914,52.945576,587
355.87457,62.867031,53.921928,587
756.02167,58.589001,55.354752,587
829.27814,54.07497,57.046497,587
245.29839,13.656923,63.453056,587
3567.4741,21.636604,63.758202,587
438.31409,26.549976,63.506058,587
256.8382,41.477161,63.348434,587
3931.52,46.098755,63.317848,587
2144.8975,1.9224424,64.002312,587
470.702,11.197725,64.109863,587
3248.252,18.104578,63.939522,587
2274.9927,22.951958,63.901665,587
1026.1644,37.344234,64.488686,587
554.69019,11.519013,65.612503,587
469.30371,54.496559,72.074471,587
986.5022,49.220249,74.700111,587
601.38141,50.421856,78.515862,587
258.51645,2.3998818,79.268394,587
285.15652,28.505629,81.471901,587
557.86938,55.645809,80.743576,587
546.89612,11.28058,83.921219,587
390.6748,37.301971,84.05632,587
1129.0869,6.8249049,89.657356,587
2483.7976,52.673122,88.861328,587
2770.8962,8.0354366,91.006538,587
347.89056,35.634083,91.125046,587
368.79385,49.947174,92.00901,587
409.05893,47.017128,93.918449,587
948.9903,57.599548,94.212067,587
571.18103,59.576752,98.757347,587
248.93242,48.643681,99.887718,587
455.85992,71.58931,99.5942,587
387.34665,7.0108671,100.97455,587
321.49777,16.649038,101.60603,587
984.15918,7.1361132,104.64966,587
393.4967,45.951157,105.17762,587
351.95789,10.395078,110.95277,587
1200.5997,27.651724,110.76443,587
386.64374,23.277941,2.9077721,588
372.95648,39.975021,3.3625031,588
357.25821,34.527195,6.2226315,588
616.66284,21.173271,8.1820765,588
351.84085,31.801277,9.5212278,588
586.36713,54.399536,10.349069,588
3986.0669,14.689049,11.418655,588
235.6938,25.195206,11.724401,588
376.82739,28.610485,14.341249,588
876.6759,51.966206,14.910682,588
485.46735,50.417469,18.667297,588
330.4342,42.583767,19.234415,588
277.8696,9.636673,20.375452,588
398.12216,24.04283,19.918983,588
900.1701,12.583649,22.071548,588
354.11679,67.739685,23.243002,588
645.72052,12.499785,23.09272,588
1587.9086,16.407482,25.230751,588
420.01849,48.466579,25.420504,588
1189.9604,6.3830009,26.37554,588
1300.0765,18.405491,26.01615,588
262.49252,47.104713,30.032784,588
753.34613,64.18322,32.18293,588
287.83209,55.555538,33.628448,588
2667.2341,5.3085756,34.211273,588
341.58746,45.449203,34.193249,588
365.91412,59.190014,34.015739,588
351.31757,36.876595,36.659584,588
443.76599,33.300339,37.9828,588
409.55057,51.418606,39.010136,588
550.34625,51.213398,39.133507,588
244.58803,72.416824,42.292915,588
354.60434,53.473186,42.508751,588
755.40448,60.812237,42.658657,588
731.26904,34.96228,43.792477,588
894.13318,56.853779,44.397186,588
1220.6243,70.878937,47.206043,588
1569.4432,15.468592,48.400452,588
987.59161,62.30621,48.307739,588
1142.8411,62.335426,48.305759,588
868.60626,49.57877,51.082119,588
287.37213,6.3055868,51.63451,588
328.00153,2.056989,53.751865,588
240.66263,62.702335,53.587177,588
796.96747,58.576202,55.295406,588
811.37421,54.045433,57.110958,588
1507.7694,1.6474447,63.092674,588
522.95172,7.6383705,63.334106,588
241.54471,13.081997,63.46064,588
3697.8687,46.41848,63.433029,588
434.61932,10.747565,64.748344,588
2018.8684,18.173111,63.970459,588
3369.6555,22.368523,63.443756,588
281.64389,41.159615,64.927399,588
1082.7013,37.334976,64.633026,588
643.82861,11.458713,65.832581,588
1351.6208,2.6266513,67.316879,588
485.19708,54.506985,71.961563,588
969.27155,49.028023,74.574158,588
259.55963,1.7741547,79.627457,588
680.84979,50.722893,78.873856,588
236.81218,61.062428,79.698166,588
269.55945,28.461624,81.41478,588
525.52344,55.692444,80.677422,588
519.62994,11.101248,83.792702,588
362.98062,37.354382,84.140556,588
1275.7209,6.5761461,89.478645,588
2477.3997,52.653259,88.899818,588
2883.5815,7.992466,90.986015,588
281.33023,37.068039,91.599648,588
544.32336,47.687813,93.696358,588
996.33502,57.635635,94.180733,588
670.9646,59.795235,98.741127,588
266.13156,48.518353,99.556198,588
441.07373,71.550247,99.626045,588
258.56784,16.739141,101.18723,588
827.37329,7.3781443,104.62019,588
406.46976,46.385548,105.0589,588
318.80515,11.767681,106.01025,588
1260.0134,27.558208,110.80908,588
330.63626,23.182375,2.9178808,589
357.10107,40.294041,3.6593175,589
334.93808,34.29763,6.2285676,589
753.09808,17.999693,8.5639734,589
529.75616,20.691439,8.149168,589
423.8996,31.918854,9.7092438,589
572.53033,54.324459,10.388758,589
4561.3599,14.756052,11.41562,589
509.8985,28.604713,14.615777,589
863.49731,52.128738,14.888406,589
419.15979,50.747837,18.52577,589
279.36295,9.735568,19.632753,589
335.3772,42.586411,19.018351,589
430.61148,24.050934,19.933548,589
305.7897,50.697224,19.434629,589
230.048,42.175602,20.559366,589
1224.1512,12.520745,22.42598,589
271.3952,54.471581,22.482845,589
356.87558,67.710579,22.911013,589
1637.0105,16.347528,25.284065,589
1099.3679,6.4165955,26.400806,589
1321.4801,18.34301,26.167351,589
250.38414,41.984715,26.540026,589
438.22806,48.839722,26.099161,589
250.94547,46.889866,30.055061,589
735.07996,64.204529,32.233131,589
283.45959,55.440338,33.624538,589
2632.5264,5.282793,34.196743,589
406.90988,45.508663,34.32523,589
358.96353,59.314983,33.937325,589
290.85541,36.878696,36.614807,589
593.05054,33.340885,38.045654,589
490.18286,51.067471,39.486267,589
359.43594,52.730911,42.228279,589
267.3837,72.566849,42.170567,589
921.2417,60.781807,42.687546,589
229.68394,2.8569899,43.979477,589
726.87219,34.920616,43.776264,589
936.30511,56.601086,44.177303,589
1190.3149,70.815369,47.254597,589
999.862,62.325516,48.350788,589
1134.1388,62.063923,48.434464,589
1453.1726,15.304913,48.526768,589
709.81989,49.573921,51.099712,589
230.87187,5.3777556,51.98872,589
351.13187,63.583557,53.833344,589
252.89293,75.220169,54.439106,589
872.25708,58.732479,55.313721,589
708.39252,54.065598,57.065941,589
380.78043,49.168709,61.425961,589
2810.2585,22.980923,63.980301,589
3228.8279,46.393425,63.381615,589
475.50748,11.308179,63.724091,589
1179.4658,18.084652,63.672112,589
228.99612,40.689476,64.703056,589
678.86908,6.974297,64.676575,589
1092.7578,37.317261,64.798531,589
643.75067,11.807648,66.344475,589
1586.2191,2.3881242,67.513214,589
231.97099,2.5698788,74.468323,589
996.08417,49.106995,74.62011,589
228.8504,47.383926,79.264946,589
784.3725,50.709457,78.943794,589
313.64197,61.40807,79.576256,589
254.23755,28.345095,81.225189,589
455.8848,55.51273,80.622223,589
575.66821,10.774247,83.701096,589
321.38153,37.404259,84.222939,589
1331.207,6.37468,89.364525,589
2520.8071,52.615398,88.932983,589
2862.1633,7.9148674,90.930916,589
384.06271,35.475407,91.195175,589
353.58749,37.353184,91.637581,589
291.57532,49.44244,92.496262,589
562.77063,47.969849,93.571724,589
1055.668,57.664356,94.184975,589
282.29184,47.704372,99.452774,589
714.15417,59.923851,98.688362,589
435.29791,71.569031,99.585533,589
630.83173,7.5904408,104.75893,589
439.41797,11.683742,105.99321,589
457.13641,46.558372,105.30576,589
1305.1768,27.475327,110.82452,589
316.03336,40.746044,3.9130011,590
292.44916,34.553501,6.2615218,590
711.42114,18.061499,8.4054337,590
502.1091,20.994238,8.1585846,590
518.56818,31.940136,9.7522011,590
4266.3687,14.741522,11.417893,590
562.75385,54.084991,10.759589,590
222.90367,40.007492,12.842351,590
613.19434,28.640406,14.752954,590
829.45776,52.350323,14.864563,590
429.92773,50.392864,16.910561,590
318.15372,10.20994,19.511341,590
407.53671,42.737213,18.925549,590
478.44177,24.181297,19.93976,590
276.85043,50.886654,19.303642,590
266.10449,42.066734,20.616312,590
359.62891,10.281065,22.124743,590
1381.8875,12.478784,22.526987,590
298.1366,54.399319,22.64213,590
365.80338,67.733833,22.869703,590
1691.0848,16.261021,25.225927,590
992.94464,6.3840532,26.496632,590
1295.1169,18.321697,26.234974,590
251.8212,42.166649,26.514336,590
425.46359,48.907104,26.281603,590
297.03143,46.654263,29.994011,590
778.13525,64.245399,32.251842,590
300.92764,55.666378,33.469345,590
2623.0693,5.2410212,34.188461,590
430.95889,45.562893,34.333637,590
360.31937,59.590187,33.779572,590
221.80412,37.051849,36.639874,590
619.27747,33.339497,38.081104,590
392.29523,51.099171,39.872543,590
347.41943,52.308613,42.183132,590
268.58664,72.609894,42.070129,590
1008.2296,60.731361,42.7467,590
672.4964,34.887531,43.737587,590
998.77435,56.559666,44.055099,590
1168.2797,70.736496,47.293858,590
1081.6414,62.051296,48.336105,590
1425.9362,15.21957,48.5494,590
490.76743,49.562756,51.085316,590
239.82378,49.47702,53.377544,590
362.49231,63.471405,53.867321,590
285.50778,75.147034,54.404175,590
324.57034,39.680462,54.97554,590
934.81805,58.618061,55.237709,590
642.36188,54.076923,57.032593,590
1722.5135,21.137693,63.68528,590
2606.3005,45.971886,63.309288,590
670.18048,6.8598261,64.566422,590
470.3432,11.560355,63.80764,590
2775.2529,18.280369,63.907066,590
2133.8071,24.205402,63.411339,590
1066.3307,37.228237,64.898056,590
643.47449,11.928953,66.175713,590
1656.1134,1.8595448,67.901855,590
433.46414,54.54129,72.094925,590
1215.3091,49.469776,74.639252,590
950.35815,50.733673,79.025681,590
379.44888,61.307987,79.467842,590
424.73792,55.271805,80.613899,590
250.81104,28.166912,81.486671,590
589.64655,10.645248,83.692535,590
263.32242,37.439697,84.248505,590
263.03592,10.597422,84.755272,590
1295.0497,6.4875755,89.436447,590
2486.6819,52.53611,88.982483,590
2738.5078,7.7504282,90.959702,590
354.75021,35.539261,91.276932,590
421.89401,37.597572,91.721649,590
248.54262,50.025124,91.822472,590
400.02362,47.836678,93.287224,590
1160.9897,57.611923,94.230232,590
330.55713,47.58532,99.14698,590
613.88904,59.94603,98.581551,590
440.02606,71.521309,99.562355,590
218.33653,6.2888746,102.0357,590
559.79034,7.0839148,105.20824,590
325.84561,11.612588,106.17106,590
566.87384,46.115372,105.72366,590
1295.9471,27.44994,110.8481,590
297.42511,40.778252,4.2643919,591
245.02733,34.413925,6.5497174,591
237.01439,54.194225,7.9946136,591
508.28522,20.46542,8.07897,591
493.9473,17.708044,9.5478458,591
588.07745,31.976059,9.7066269,591
4058.9214,14.796323,11.420591,591
587.66229,54.579536,10.826913,591
614.90454,28.560532,14.839479,591
803.60254,52.411335,14.845838,591
504.48947,50.574009,17.246246,591
395.93762,42.719337,18.985607,591
505.45349,24.31477,19.937559,591
302.21042,41.940739,20.612692,591
372.51758,9.7060585,21.787569,591
1371.0999,12.536127,22.428415,591
306.21881,54.622349,22.324253,591
435.78461,68.038971,23.108831,591
1618.1036,16.262554,25.155313,591
909.23877,6.2740235,26.585184,591
1230.9674,18.29059,26.11981,591
443.22992,47.798416,27.423399,591
337.43011,46.512039,30.014458,591
829.57587,64.290863,32.230465,591
312.35291,55.819828,33.459209,591
2580.2629,5.2137961,34.19141,591
429.0296,45.703579,34.365963,591
377.59015,59.808311,33.739494,591
241.00949,6.2526593,37.319557,591
577.30048,33.315315,38.088631,591
328.89728,51.316494,40.291908,591
270.78696,3.994308,41.228634,591
248.51587,8.1127243,40.873253,591
360.19656,52.394272,42.235069,591
261.78046,72.550102,42.007103,591
1014.5668,60.727783,42.757538,591
598.69641,34.922302,43.690983,591
1144.8992,56.436867,44.034477,591
1130.3387,70.661743,47.335831,591
1303.8322,61.973469,48.398251,591
1531.5503,15.205669,48.561577,591
330.53891,49.980648,50.938465,591
316.51282,2.1849751,54.170906,591
295.15756,49.39035,53.769592,591
357.36432,63.631783,53.383457,591
271.17612,75.109154,54.359814,591
383.05777,39.631401,55.140968,591
970.79651,58.519936,55.17276,591
707.492,54.143223,56.945862,591
1298.423,21.418667,62.902367,591
2026.0371,45.922829,63.038666,591
3140.6006,2.045125,63.987289,591
630.82141,10.240797,64.019493,591
793.79498,18.586737,64.009529,591
1334.7045,24.724709,63.694374,591
1025.0433,37.196033,64.921501,591
667.14911,11.766081,66.198608,591
1742.837,1.6232071,67.691376,591
496.00009,54.598568,72.030533,591
1425.8856,49.553055,74.723312,591
1095.6942,50.694176,79.103508,591
370.92822,61.320686,79.228638,591
390.15338,55.322227,80.550941,591
247.99547,27.991512,81.496819,591
465.72305,10.468191,83.762619,591
1239.6775,6.6447749,89.548317,591
2601.5684,52.52557,89.028336,591
2622.6321,7.662838,91.037964,591
338.92679,35.721985,91.359215,591
482.36438,37.669682,91.701942,591
435.08582,47.269306,93.138977,591
1293.0223,57.509903,94.224403,591
348.20596,47.618149,98.915459,591
574.87195,59.927128,98.454849,591
425.21826,71.438957,99.601463,591
480.96912,6.8314357,105.38303,591
258.75888,11.064137,106.70416,591
636.58899,46.201206,105.95359,591
269.92606,9.3028402,110.17188,591
1261.4426,27.420481,110.86553,591
320.73993,40.343857,4.2010632,592
263.4845,54.151955,7.811204,592
411.35083,20.026129,7.7892408,592
247.14297,17.714216,9.3781424,592
653.90424,32.067276,9.6300955,592
633.31342,54.479343,10.821618,592
3905.3147,14.710675,11.57243,592
544.72101,28.569118,14.820386,592
800.34827,52.312412,14.792429,592
543.20587,50.729023,17.38534,592
260.67755,10.345825,18.033491,592
290.42691,42.572475,19.115774,592
500.57712,24.344667,19.944237,592
399.6163,9.46243,21.347446,592
330.44876,41.916496,20.612164,592
1480.5656,12.62165,22.22205,592
364.46338,54.212986,22.3479,592
483.07169,68.041962,23.15583,592
1524.7788,16.371662,25.024788,592
1214.4113,18.317421,26.030607,592
928.81573,6.0338397,26.921263,592
491.91122,47.590054,27.595671,592
357.00656,46.367313,29.988909,592
805.06647,64.328842,32.262058,592
324.45023,55.85862,33.402275,592
2525.2947,5.1841431,34.211201,592
434.30557,45.825115,34.434296,592
414.71286,59.921051,33.726341,592
311.23154,5.9244928,37.34774,592
511.91,33.264088,38.037643,592
249.72403,50.737457,39.441849,592
251.23787,3.571599,40.91713,592
288.3999,8.6635761,40.929985,592
556.94012,53.037682,42.034313,592
969.31543,60.681126,42.778561,592
518.69226,34.895969,43.627388,592
1162.8102,56.368938,44.024662,592
1081.1428,70.629395,47.383549,592
1549.6147,61.835014,48.414818,592
1671.11,15.219385,48.601429,592
314.01584,1.7755585,54.097519,592
380.16266,49.371368,53.909786,592
458.31644,63.740761,53.560104,592
247.42537,75.011574,54.381599,592
401.51886,39.613216,55.353325,592
943.90448,58.488068,55.15712,592
820.64941,54.29184,57.133976,592
1732.415,46.358898,62.612316,592
553.49963,7.6152744,63.433777,592
3654.6377,2.1223145,63.954483,592
724.52533,10.545811,63.759636,592
2662.0615,18.61167,63.940697,592
2428.635,21.659321,63.90358,592
1836.5446,23.847891,64.151939,592
454.37354,26.567556,63.538666,592
951.35504,37.244007,64.912109,592
648.82892,11.744871,65.841995,592
1525.5688,1.5342832,67.251587,592
534.41852,54.400871,71.632698,592
1364.2,49.52552,74.823013,592
1122.3438,50.704647,79.137085,592
257.48663,61.353996,78.781372,592
382.15506,55.491558,80.399773,592
422.00653,10.388563,84.040787,592
271.65637,6.3094354,87.42614,592
1190.1389,6.6990776,89.598915,592
2635.6147,52.486374,89.09848,592
2523.4502,7.6025829,91.067589,592
355.18359,35.779053,91.360001,592
517.00177,37.711029,91.621384,592
429.85291,47.519672,93.036369,592
1364.9963,57.439209,94.146873,592
346.71051,47.745888,98.813728,592
642.87433,60.048069,98.509544,592
397.11002,71.399048,99.597359,592
410.23972,7.1649799,101.28648,592
402.1022,6.8650532,102.26117,592
324.40479,6.4602218,105.56951,592
411.24643,11.575767,106.00272,592
653.84088,46.424541,106.12267,592
352.6936,8.4285994,105.92554,592
279.99771,9.2057152,110.73598,592
1188.7157,27.41544,110.89595,592
274.60626,23.593861,3.2550178,593
354.99805,40.275848,4.1172233,593
287.78452,53.891754,7.5070295,593
277.38586,20.275652,7.4123478,593
866.31805,16.519855,9.4749966,593
746.71613,32.123093,9.5964317,593
607.04419,54.378742,10.792756,593
3404.1746,14.603972,11.716695,593
281.65216,51.891865,13.173746,593
515.47333,28.580549,14.909519,593
768.99835,52.236061,14.727132,593
543.07001,51.019497,17.468363,593
292.63287,8.036932,17.942781,593
446.77563,24.34103,20.029913,593
446.17184,9.0118895,21.044151,593
352.30334,41.940056,20.610266,593
1577.83,12.712958,22.488428,593
410.55484,54.487514,22.340057,593
443.83563,67.853676,23.150776,593
1541.5354,16.249269,24.926817,593
